Vote,Most_Important_Issue,Avg_monthly_expense_on_pets_or_plants,Avg_environmental_importance,Avg_Residancy_Altitude,Yearly_ExpensesK,Avg_government_satisfaction,Weighted_education_rank,Number_of_valued_Kneset_members,Avg_education_importance
Violets,Environment,118.23927284816799,49.1520847519325,,5782.0,227.79526054622798,586.058457334354,14.0,242.890582536347
Turquoises,Social,133.787983543486,673.643622547388,7.419,8581.0,918.9976326588929,542.552713984978,9.0,797.7454006820731
Khakis,Education,145.451670595713,767.1779872938989,12.152000000000001,3848.0,647.453637327999,522.088229941838,13.0,923.614763420876
Reds,Foreign_Affairs,105.02795499095,449.993300383479,4.877,7123.0,503.751155699424,164.884724928323,9.0,657.0739677319909
Khakis,Education,222.709776795522,2.89829226808163,8.509,7491.0,9.44171112496406,858.8792655839,16.0,0.0839568128005537
Purples,Education,110.413954931451,391.706180858966,6.601,3399.0,437.42325246407006,135.971585593129,12.0,553.3373367575
Oranges,Other,145.97494574208798,417.81891825647006,6.515,5485.0,364.220067921893,177.487541714407,7.0,420.552487061261
Khakis,Environment,78.58224889310391,392.153916056939,12.292,3708.0,408.847937127575,434.41463404858297,11.0,89.1757092286142
Khakis,Financial,223.16063781749,824.518965453959,12.731,3269.0,763.378808856942,511.498418952389,12.0,794.8723057470539
Browns,Education,35.5321859473451,490.496396432561,6.129,3871.0,442.244089573731,94.1219042068392,9.0,426.292000559049
Whites,Social,86.0887188352202,276.134328265884,6.746,3254.0,306.760589744869,295.886746894898,8.0,509.573835768784
Purples,Financial,45.9443015811563,445.779380545705,3.8960000000000004,6104.0,414.462314465001,118.027839711618,8.0,560.6135275850161
Khakis,Education,41.327543986567704,68.983983104801,9.349,6651.0,78.8035830482841,745.319215792263,16.0,61.4575220619691
Greens,Financial,153.108946229062,260.120994000628,4.082,5918.0,513.64758176255,273.367848233355,8.0,630.390898610763
Purples,Financial,79.9373620137453,345.624768811131,1.6,8400.0,462.068394113217,159.16456133366302,8.0,507.927096238236
Khakis,Social,274.735375215748,417.55871522661204,10.93,5070.0,429.61003840901003,324.729373664296,13.0,193.898948070187
Oranges,Other,26.1463500655971,427.02077908834394,4.03,7970.0,448.94663683555,301.41114320896304,11.0,212.048155631431
Browns,Financial,167.69581964969,345.75448543102095,2.074,7926.0,396.31882456255,207.511388007839,6.0,407.69880148015505
Khakis,Healthcare,321.525152006175,928.3157839523019,6.681,9319.0,843.266579555348,716.1136319524451,12.0,959.926492437453
Purples,Education,57.618675946349704,453.86871268995003,1.207,8793.0,433.555448509524,81.987071693784,12.0,486.624431478668
Purples,Financial,57.926881086003895,457.63817057080496,6.585,3415.0,395.76969315128997,116.480485761939,8.0,530.1533100168609
Purples,Education,239.310967581576,462.00576634421094,1.061,8939.0,445.750282955707,66.26187369377679,16.0,497.989449097008
Purples,Social,203.241035733675,427.860233597605,2.211,7789.0,395.91105258253,147.96568316942,9.0,576.519203633625
Violets,Education,22.899060738588,133.987941377683,7.605,8395.0,195.655286271293,476.810402581027,14.0,472.474953625351
Reds,Foreign_Affairs,36.130320054912794,455.36377925445504,5.184,6816.0,506.376992190298,80.1999613162475,9.0,566.324773375319
Khakis,Financial,158.702167998979,224.31691469332802,11.960999999999999,4039.0,313.64633282646497,414.150929507164,9.0,253.43937942482103
Violets,Environment,49.521650512257004,53.4326089410261,6.684,9316.0,48.4133184696884,771.402007163578,12.0,62.155174789950294
Reds,Other,166.970056398813,458.723741407679,6.62,5380.0,417.058626938508,107.4511886233,7.0,554.4312139112681
Purples,Environment,131.028422177636,356.63945387847605,4.599,5401.0,362.409027974645,199.854310441797,13.0,521.406158810549
Turquoises,Financial,151.484512290748,439.330134890042,6.5329999999999995,9467.0,128.919984541337,426.169159880884,8.0,299.403533360339
Khakis,Healthcare,76.5342691632059,131.82139557977501,12.947000000000001,3053.0,331.78735931869596,574.363311715831,14.0,92.5171947095492
Violets,Environment,118.069410635385,18.940168672597398,10.453,5547.0,89.8651681456215,691.0246455812049,14.0,220.91951128095403
Purples,Environment,253.1517907841,423.652628346764,1.141,8859.0,375.04489554229895,151.38998169161502,14.0,538.421703088168
Khakis,Education,45.24620064029921,803.010096649058,9.677,6323.0,791.549974470399,607.1643492515731,12.0,937.9863476378281
Pinks,Healthcare,24.2672677087207,343.124386285955,2.4019999999999997,7598.0,429.484552020712,178.482834860154,7.0,452.31629462972506
Blues,Healthcare,458.938408600277,621.774621075019,5.002,8998.0,221.972400555387,449.806579775197,12.0,831.960170529783
Purples,Education,150.576027469454,453.350206225365,4.164,5836.0,500.405014676866,48.0288213631462,14.0,488.580701184899
Khakis,Financial,228.54624741610803,10.774592197653599,8.585,7415.0,469.89823586773105,590.8893963148739,10.0,169.995965427527
Whites,Environment,47.5459336321852,310.117489104423,5.8629999999999995,4137.0,335.84631722162896,251.49248417659697,10.0,515.705734099526
Khakis,Healthcare,208.715544018919,,7.382000000000001,,547.417860361747,385.675335894072,10.0,666.5286744722911
Greens,Social,302.13012241323503,292.436663238859,2.01,7990.0,532.492397236828,,13.0,640.921460702511
Greens,Healthcare,114.344920409431,276.484500974727,3.552,6448.0,514.805274274363,245.44735410766498,,600.32960274813
Yellows,Healthcare,2.41322748059926,203.76496809737202,10.908,3092.0,348.25701228389,349.722789092026,14.0,392.64590942612506
Reds,Other,36.6422089814808,549.418518264996,6.952000000000001,5048.0,524.272169856875,194.387956377873,7.0,686.42786649988
Purples,Financial,118.217518139429,450.954587806508,4.512,5488.0,397.546520682889,118.237987171423,12.0,
Khakis,Healthcare,81.07740448656929,56.20662376375171,11.993,4007.0,255.072950967588,599.02788081062,14.0,180.79382548332802
Purples,Environment,54.064621158304796,463.841605228814,3.4530000000000003,6547.0,336.862887848499,168.510296691712,12.0,521.784701456947
Greens,Education,247.555881476762,285.873995300876,0.218999999999999,9781.0,518.964400589516,268.807726141491,15.0,661.39392570735
Greys,Foreign_Affairs,105.926609090963,557.7862079317949,2.381,9619.0,621.605806427965,167.989659855278,7.0,399.53454407529
Purples,Education,106.80361638657301,395.964106614663,2.967,7033.0,414.129281604355,145.309105547792,13.0,554.013783100519
Greens,Environment,64.1201539037266,302.861506993399,6.367000000000001,3633.0,496.613462176771,241.638969824818,13.0,639.693728114964
Pinks,Social,115.03758632380101,296.639540592228,3.58,6420.0,340.780065633071,262.747161186012,6.0,548.266000051374
Purples,Social,210.744677921718,367.249270621278,4.993,5007.0,370.13737149473604,197.719257006614,12.0,432.133615402257
Purples,Education,241.323432901934,455.15056946088697,0.132999999999999,9867.0,387.65433348996595,121.167693607851,16.0,506.970636339647
Purples,Education,87.2230694220352,296.530706842584,0.0850000000000009,9915.0,435.763774674145,247.46444654332402,13.0,625.349935783394
Turquoises,Financial,121.70806045533399,487.173843546771,11.129000000000001,4871.0,123.595368713996,384.198709843821,8.0,424.081017507202
Purples,,71.16396429126341,381.954421246773,5.382000000000001,4618.0,495.494479362625,118.62835099799801,13.0,489.154388855114
Violets,Environment,87.68196261138901,4.136553702262701,6.218,9782.0,8.552682816886769,850.248488544521,14.0,14.694457757286699
Browns,Education,104.995724733886,299.644765008943,3.063,6937.0,362.80534461853796,264.210171231602,9.0,395.87305378206497
Blues,Healthcare,636.12896597973,14.8232120554894,4.29,9710.0,910.16235970892,740.502603649722,10.0,119.586502434686
Pinks,Social,162.264844358689,260.233282383559,2.747,7253.0,407.592464590093,280.373918683605,6.0,387.82913568619904
Purples,Environment,96.58081398941731,374.934323442242,3.2060000000000004,6794.0,363.83684036579496,250.649936405033,13.0,669.2440874164499
Purples,Financial,91.843645921392,431.607427122025,0.17800000000000102,9822.0,370.239828093667,146.93839099104602,8.0,508.697385182191
Whites,Healthcare,204.63686251270198,489.038968111295,5.291,4709.0,405.841209750586,109.034624853732,8.0,446.124890573699
Blues,Social,381.355308578812,577.728390460834,9.193,4807.0,802.024715812877,433.803172250431,9.0,198.463002918288
Yellows,Education,314.849924729772,242.44759596427102,8.749,5251.0,543.0938563645041,272.364253169465,14.0,577.407784644779
Khakis,Social,38.8237988255021,239.324821540541,12.007,3993.0,485.706264618784,482.41844162684094,10.0,94.3256314657642
Oranges,Military,185.541387556223,391.297223599742,8.771,3229.0,469.51385145605303,201.00404625198502,6.0,333.696278575908
Khakis,Social,41.4257242848801,865.781152457191,11.616,4384.0,825.625178636983,681.23275527233,13.0,973.550903705876
Reds,Foreign_Affairs,64.3858108650877,461.977386638696,5.215,6785.0,519.099848685095,169.765869312476,10.0,664.346971486559
Turquoises,Education,47.3459468216278,540.106081520207,10.527999999999999,5472.0,715.023613357642,511.11330240746696,14.0,961.9449705555679
Violets,Healthcare,230.83565047146303,806.395581756348,10.454,5546.0,738.531339990508,414.193936381511,12.0,644.156735041179
Yellows,Education,27.1036182357726,506.500204479843,5.461,8539.0,511.78444182199996,161.983240323726,12.0,338.57681573442403
Browns,Healthcare,278.896855518191,491.72044265990996,4.011,5989.0,447.304159165776,54.97046499330529,7.0,486.720342225551
Blues,Environment,369.25911404582496,114.497974747792,8.624,5376.0,922.7739628404379,639.991830252959,11.0,213.224987732247
Whites,Financial,38.137445799918,315.733253540472,2.327,7673.0,294.523005237849,279.584892761089,6.0,544.639478412776
Whites,Financial,104.01904463057899,517.48516747694,6.024,3976.0,492.698793255614,18.958515559239398,7.0,500.621780177389
Reds,Foreign_Affairs,252.88752786057998,498.19983136792,5.303,6697.0,475.44691017341796,135.23608135835698,10.0,632.976324486835
Turquoises,Financial,33.8986553795479,115.900261793286,11.876,4124.0,63.38900263559749,740.836800045867,10.0,41.0039298728206
Whites,Environment,134.297426598599,276.626759918517,0.614000000000001,9386.0,301.514887030866,300.255015889946,10.0,529.345018524469
Purples,Healthcare,44.6027327535798,355.49570824866896,0.879,9121.0,396.325569570487,177.86495515192502,13.0,497.537397360786
Khakis,Social,63.9174736102642,169.84538307987802,9.388,6612.0,444.767686072737,530.437273838273,11.0,88.5257943667107
Purples,Healthcare,101.67326071449301,411.01573343857694,4.5489999999999995,5451.0,425.807820588487,187.71555973964598,14.0,352.30283622539
Browns,Social,,296.565505110487,6.782,3218.0,364.614420682219,269.108973325605,6.0,387.284469897892
Browns,Healthcare,163.28874255323402,486.54075117610995,5.906000000000001,4094.0,423.807527341108,88.86966065323429,7.0,456.280755772296
Khakis,Financial,34.559313857532395,902.041001392058,6.112,9888.0,549.348613247275,432.88292575645795,10.0,652.693729346407
Khakis,Education,36.3665475133967,386.034656974809,7.622999999999999,8377.0,424.80949743185204,428.097280223784,13.0,94.2592327018387
Purples,Environment,301.61393973073996,369.930656514738,4.467,5533.0,364.66129932519,192.84163407764302,11.0,455.803870998666
Whites,Education,177.492931197095,,2.681,7319.0,315.791619542609,301.83732466758704,10.0,521.612970029537
Turquoises,Education,,711.894923006184,8.517999999999999,7482.0,820.8861629688589,513.307396440409,12.0,840.0251391585001
Purples,Healthcare,291.407693469515,395.506633024916,1.0859999999999999,8914.0,453.86356976477003,119.06118212566003,11.0,466.412336304532
Violets,Education,28.835270009407896,959.388678160285,8.134,7866.0,933.643084527388,703.688218479692,12.0,809.988429537043
Greys,Foreign_Affairs,313.958509501063,494.05047368722506,6.011,5989.0,568.973073855934,140.001494964085,10.0,378.31295544842794
Purples,Education,180.76155640589403,379.222426818564,5.849,4151.0,398.881262382875,161.39263601943998,14.0,535.1477123071351
Purples,Environment,14.1008136255074,380.28679946275804,6.939,3061.0,384.31119902969004,185.19314263693403,11.0,581.1255263583911
Purples,Social,50.954286476023704,368.90384858114703,2.9730000000000003,7027.0,449.802878823144,167.560534769674,9.0,408.509121104776
Browns,Environment,51.774599262402,478.691404189104,3.697,6303.0,449.442421967108,71.8031775499883,8.0,453.67968745473394
Yellows,Social,281.616507273306,253.24110947967998,4.357,9643.0,309.448229582853,321.369693673877,13.0,422.034926075111
Yellows,Financial,-44.77306884120621,531.4651408296679,9.085,4915.0,509.19866873577104,93.38316412919741,10.0,587.439949387219
Violets,Environment,81.0558977359325,53.7676173241319,10.856,5144.0,154.992712046494,564.842742405668,15.0,470.100910402834
Blues,Education,764.7013552060589,295.525035122409,5.768,8232.0,854.213214712217,409.202995326071,14.0,486.95857962593396
Khakis,Environment,19.052573767374998,949.622463561707,12.843,3157.0,889.5598852541301,711.995769843087,15.0,891.178619477013
Blues,Healthcare,711.52462515776,772.2023504320531,10.314,3686.0,591.868315590546,345.49460670036905,11.0,308.081745868549
Pinks,Financial,180.93571763095298,706.87395467021,0.237,9763.0,639.2214263828589,249.94467032218202,,482.885692024088
Khakis,Healthcare,44.266965739986894,4.4612014426324205,11.527000000000001,4473.0,3.8256474072113598,858.52761921321,13.0,4.700107101415309
Khakis,Financial,143.396210394158,932.0967024294431,6.486000000000001,9514.0,554.571004817262,533.928204086634,9.0,808.858822606727
Yellows,Healthcare,-47.30605046733071,279.229198697844,7.99,6010.0,538.18650423787,269.790973164727,13.0,349.70291623698995
Khakis,Financial,48.416020709753596,,6.629,9371.0,911.217281245627,733.144953074228,9.0,941.773844717915
Purples,Social,256.74442326186903,441.482368340485,0.98,9020.0,429.525634818012,111.069720030212,12.0,437.186519402706
Khakis,Education,117.106250859017,161.013650111603,11.15,4850.0,291.049676132388,572.751785202717,15.0,88.3294713027655
Blues,,767.295152224573,743.6293237842619,4.075,9925.0,905.9153755661099,540.880300319154,11.0,238.41070407070202
Khakis,Education,212.83702715406602,994.796436086388,12.863,3137.0,675.155768170953,710.600429187097,12.0,979.009304370529
Purples,Education,167.72345745591002,375.59566654356496,2.7119999999999997,7288.0,439.299023562108,150.298533112667,12.0,441.44573173059007
Reds,Other,227.77141686235902,450.196738595371,7.54,4460.0,389.810044001664,128.12441460534902,11.0,542.351792978696
Khakis,Financial,92.4604047278756,917.928182791269,8.904,7096.0,794.395634788089,676.995284595503,10.0,943.835396978488
Greens,Environment,91.6600370719767,277.03380511429697,4.906000000000001,5094.0,507.95074774357397,267.95462815233896,13.0,648.3999470915239
Pinks,Education,251.85673807653998,710.713943804769,1.955,8045.0,641.972960938853,256.981333902095,11.0,
Blues,Financial,347.845153235066,900.190275395289,9.517000000000001,4483.0,976.605075411499,692.12863932017,10.0,197.11817661300302
Purples,Environment,102.943456679543,410.47042759565596,3.762,6238.0,443.27326300661497,111.909872680294,15.0,
Browns,Environment,195.76198108814,326.963341452472,4.436,5564.0,398.843241605821,,,417.856905919388
Khakis,Healthcare,23.692347004797302,689.325413323665,10.335999999999999,5664.0,663.422710029408,516.9700492088481,10.0,952.4455077636051
Whites,Healthcare,60.09259517796921,294.11666031914103,5.898,4102.0,275.332980117124,307.749860978973,9.0,542.97391710539
Pinks,Financial,152.187997394257,694.250222160226,4.077,5923.0,650.965552080533,247.280664771515,7.0,524.979600588589
Purples,Education,250.570797032298,372.12869765719705,5.6129999999999995,4387.0,,190.557482121164,13.0,394.96471899516
Purples,Financial,57.743285273169896,474.855938509138,0.37599999999999895,9624.0,482.776103157304,31.7773512316851,11.0,491.00480124745496
Greys,Foreign_Affairs,60.3109511067636,502.635242734658,4.888999999999999,7111.0,459.043803514553,60.63118742817311,8.0,
Whites,Healthcare,260.838242401327,523.211680399671,2.075,7925.0,475.08641336754005,37.1895026901006,8.0,485.04706702792197
Browns,Education,238.291299084048,465.094801051229,1.273,8727.0,455.07393144513605,75.30088068070009,9.0,450.669501504248
Yellows,Environment,-74.17052161789579,290.23522601497797,10.144,3856.0,312.067552652902,301.612001956616,12.0,607.934862548766
Yellows,Healthcare,,120.88569971420799,4.5280000000000005,9472.0,345.66039852997596,426.168541874019,12.0,618.622345365097
Yellows,Social,32.7258573638564,300.891528457734,9.056000000000001,4944.0,323.777427202537,321.875971491635,9.0,318.60109586761797
Browns,Financial,313.885373503241,316.530193748677,5.6339999999999995,4366.0,385.33393905846197,234.627411180396,5.0,409.222542779232
Browns,Social,110.556367101101,465.64465584802,5.934,4066.0,419.357868118216,102.19621265587,7.0,447.45837102864306
Browns,Environment,22.219256847637,312.069163075139,1.374,8626.0,384.626881601128,234.848974517164,8.0,419.22200228153196
Purples,Education,144.635538891196,,6.617999999999999,3382.0,351.96678437307196,176.574623991637,,454.697183034263
Yellows,Social,276.209849162863,514.517776479246,8.552,5448.0,522.405844683179,110.716719913804,13.0,392.550456684993
Purples,Education,65.67932805353429,353.95768404532896,0.702999999999999,9297.0,452.030188518192,153.808871352716,15.0,505.263843063012
Purples,Social,238.059957315713,396.87596442689204,4.936,5064.0,373.107348506142,163.53292732636,12.0,497.4102888379
Browns,Education,38.355655966822205,280.20155275298697,4.6739999999999995,5326.0,335.583127750689,309.544520461864,9.0,356.914204564112
Purples,Social,60.435687664369105,340.00832500264,6.19,3810.0,412.055910494226,193.689774362687,10.0,564.685622399479
Yellows,Social,310.83645468098,258.536777332776,8.207,5793.0,286.592880098172,334.937995232975,11.0,591.303745405375
Yellows,Education,-108.80960746199301,288.610285327763,9.835,4165.0,277.419590720023,346.15531035586304,14.0,659.987027046294
Greens,Financial,67.47925151923451,295.695830141811,4.312,5688.0,533.4086552729419,256.979474047072,9.0,652.256750303295
Purples,Healthcare,79.97081621413649,332.828170547852,2.94,7060.0,344.086529592839,233.25424411537202,13.0,453.60914334644303
Purples,Healthcare,95.6681867440181,393.90666598976196,3.466,6534.0,419.752872195856,134.937177315627,11.0,477.358339732112
Purples,Education,52.2161314050692,409.358805234018,4.912,5088.0,453.93773861260104,101.73643893784599,14.0,503.56999930369005
Violets,Financial,59.313199580690004,244.749253229835,7.768,8232.0,292.492269657239,329.733798001496,12.0,477.373120724224
Whites,Environment,105.814681775538,545.230460709394,2.412,7588.0,400.56336474833097,113.778238282536,9.0,468.18729026756597
Browns,Education,23.0955658916988,284.038167393425,1.381,8619.0,369.58075954859703,279.325807285181,9.0,380.107484834095
Browns,Education,156.20507652652,469.717922212577,4.902,5098.0,436.272391367112,91.5156152510365,10.0,441.71710801971494
Turquoises,Financial,124.17111999634899,,6.0329999999999995,9967.0,0.0068925891466979795,863.2566811293809,8.0,2.16657895132172
Whites,Environment,140.421209954851,561.538377719644,3.248,6752.0,431.213204208422,94.2772420882222,9.0,480.774933859063
Browns,Financial,61.7232707309455,318.218973842218,3.819,6181.0,365.669330464344,251.539259616503,5.0,389.623694211371
Purples,Social,140.109773712653,367.811075074199,3.2680000000000002,6732.0,401.92793089526003,167.37151324650802,10.0,530.3509610210599
Yellows,Financial,-87.3347853514361,147.869519129775,7.483,6517.0,347.2449945925,392.116118271072,12.0,580.1566152792881
Yellows,Environment,316.394904683423,,10.864,3136.0,334.270270684919,302.682760411857,12.0,405.13118682245903
Turquoises,Financial,77.82383098932159,933.9679654221981,11.892999999999999,4107.0,979.862140151958,813.1532446277071,9.0,992.5670824209309
Greys,Foreign_Affairs,30.4106109580377,449.43853782966795,4.3469999999999995,7653.0,591.604069858615,107.47935864796301,8.0,475.422663612311
Yellows,Education,-141.643997289657,555.839611185401,5.356,8644.0,523.537996129729,128.78808278666,14.0,386.35902662893204
Blues,Environment,445.45729092917196,180.724635953084,4.511,9489.0,517.594966338947,375.135258299685,12.0,303.83649398572703
Whites,Financial,193.510800357451,322.671624004808,1.389,8611.0,273.702737165487,287.77818855913995,6.0,512.668137625369
Purples,Financial,233.46641604526698,445.147631420591,5.183,,482.953708631182,87.9432428927573,10.0,566.593209731117
Browns,Environment,31.8163458781264,347.383456434859,0.8610000000000011,9139.0,394.54946402825897,202.567434757995,8.0,418.62469220988
Reds,Foreign_Affairs,62.1972252637523,385.995039669367,7.102,4898.0,505.321027534742,117.35557308139799,8.0,527.329219148169
Purples,Social,37.5732630734651,376.985507997684,6.809,3191.0,433.03491187187797,141.047123480695,10.0,483.34458731873
Yellows,Education,329.41580249052396,507.64284411482805,9.027999999999999,4972.0,591.175578735684,164.834196903769,12.0,637.109128962882
Greys,Military,173.048494803792,480.14332394584005,2.439,9561.0,530.78741137873,72.2182457480044,8.0,437.76397558008597
Purples,Education,93.39239337232029,436.98979227725897,3.364,6636.0,423.248993878153,111.392912729811,16.0,550.471554250414
Turquoises,Education,299.049965118211,524.4011803297329,8.482999999999999,7517.0,806.2489458857159,356.30494636068903,14.0,680.469887636408
Greens,Education,101.84710398195999,287.053124178932,0.455,9545.0,518.273763665108,268.431034913353,16.0,662.403565675795
Browns,Education,84.09336050515542,336.319286233088,4.205,5795.0,391.806314147841,212.489446994212,9.0,418.424787058909
Yellows,Financial,364.925820848952,244.473899811465,4.15,9850.0,342.727175012316,320.742490822643,9.0,386.653557347639
Browns,Education,109.603984716406,499.726930386821,,7354.0,476.516830927679,56.643777106916,9.0,448.454062349734
Reds,Foreign_Affairs,207.890691695842,489.838434681318,8.902000000000001,,440.526146864684,86.57524072763951,8.0,562.087645232862
Browns,Education,115.115892336171,517.069009071338,4.365,5635.0,445.653176313516,67.4605948725109,9.0,463.861328952687
Purples,Financial,223.959182498927,438.808971561344,6.263,3737.0,459.213145736559,74.5211717461903,12.0,512.0621555427559
Blues,Education,387.15542958241303,,7.502000000000001,6498.0,433.82934667169997,509.429774220817,12.0,609.808889450505
Browns,,185.31682423272701,506.280305456793,4.756,5244.0,459.290973190464,53.7922138948518,8.0,465.403249064409
Blues,Healthcare,468.030261875027,429.56645484082395,9.517000000000001,4483.0,728.0454069841651,544.360468125333,10.0,10.7528974767774
Purples,Environment,58.3696024489111,454.35238509078397,2.202,7798.0,399.15543922568395,110.70727634435801,13.0,501.664587312594
Whites,Environment,111.480108217414,488.933260747362,0.14400000000000002,9856.0,453.048681272353,49.2146085044918,9.0,490.24404580272005
Yellows,Education,312.725599373521,294.58671665362596,10.299000000000001,3701.0,529.3417881809941,243.175814852705,15.0,626.8026790745411
Purples,Education,58.0411353081116,366.56615083425794,1.4369999999999998,8563.0,438.327228065272,151.480914567232,16.0,536.5833920902099
Pinks,Education,167.622774906873,329.890162916638,4.753,5247.0,399.322893463292,205.982091046768,9.0,557.92568841945
Khakis,Social,136.62665992218902,72.72521609654541,12.644,3356.0,301.36266816407397,633.104672669582,13.0,77.1513320377856
Khakis,Environment,79.4624491526562,7.00334290251845,10.44,5560.0,79.286913620308,780.530576510768,11.0,65.0485361470609
Greens,Environment,32.2397104380286,289.595854544086,6.327999999999999,3672.0,518.081296641766,270.466788669692,12.0,668.983567425993
Greens,Social,219.81445185765702,310.988342138394,2.719,7281.0,519.6409216969699,242.73097278243802,13.0,651.020371259009
Reds,Foreign_Affairs,82.3844504629771,508.744868032165,7.439,4561.0,502.235599089663,56.784951727506105,10.0,556.0630013690451
Khakis,Environment,54.6980490428848,126.281637450642,6.306,9694.0,291.380267823115,651.362723019218,11.0,8.99512244899054
Yellows,Environment,321.900610479939,229.865080316567,9.597999999999999,4402.0,521.793868633682,283.898675606613,12.0,415.43871767297003
Purples,Environment,288.175331156592,460.242585121004,6.553,3447.0,507.827719381285,50.262259535024796,12.0,470.26164925565905
Greys,Foreign_Affairs,54.288207446375,590.789080144502,8.478,3522.0,382.43257132297094,149.319881983823,9.0,515.220702889472
Greens,Environment,289.00421835177,285.251588975371,4.382,5618.0,531.729619242621,282.602525951671,15.0,680.943468794482
Browns,Social,122.94608070603901,509.564247868015,6.756,3244.0,466.94687516569,36.0083016605349,6.0,489.38803081974004
Browns,Healthcare,259.428302224679,323.149289864062,6.081,3919.0,372.578843796473,239.77892705066398,,400.091996648223
Oranges,Military,107.089574458952,508.620750991906,2.435,9565.0,318.462793629069,184.951055263024,8.0,465.69521610212405
Purples,Social,16.8821069219607,451.79007587038103,1.736,8264.0,428.174485984544,87.5663913724992,11.0,513.593073597743
Khakis,Environment,100.247728766625,965.080076417081,7.33,8670.0,753.9939214475451,715.9825592304511,11.0,981.4754775788341
Reds,Foreign_Affairs,68.3508921291171,486.816445212138,5.337999999999999,6662.0,456.527778424271,56.4577241008737,8.0,533.523640092874
Purples,Social,231.87106737116198,395.528595127405,5.64,4360.0,349.627155923413,192.06569138773602,13.0,442.008939167194
Khakis,Social,,855.368899118381,12.915,3085.0,505.174183403142,357.527867399977,13.0,538.888935869684
Browns,Education,153.929918748074,490.43101842685206,0.182,9818.0,449.82715244455,59.667822144336604,9.0,469.155730527721
Khakis,Financial,284.137762022921,293.40000495248796,8.832,7168.0,451.257223961875,442.728853266626,10.0,111.477901085091
Purples,Social,27.8421771684538,378.956067848408,0.0839999999999996,9916.0,360.67183072069804,185.011291920681,13.0,
Whites,Social,205.468530138723,452.172296669675,4.989,5011.0,438.049411688818,78.5066498234062,7.0,
Khakis,Education,,2.98511459129332,11.38,4620.0,171.786252176389,741.760202158394,16.0,57.891261194928
Khakis,Education,106.96065766512301,180.88411701181198,12.257,3743.0,256.892940378748,592.546147933629,14.0,63.9094724510055
Khakis,Financial,237.549846243971,893.102104704274,12.763,3237.0,882.449750672095,721.6141269052009,12.0,968.9668129378439
Khakis,Healthcare,87.8566898269413,31.9010907388523,12.715,3285.0,204.86937905661802,654.7179173093419,11.0,150.09018451038
Purples,Social,20.598374286913604,420.35474859106796,,6347.0,383.88339227207496,146.532554232845,12.0,540.562997766054
Khakis,Healthcare,174.20852074046502,756.2769735556919,6.994,9006.0,659.147050813772,456.878627907006,14.0,843.121566912665
Whites,Social,76.8461240989992,490.012103295447,6.337000000000001,3663.0,485.039707257276,57.3133433329873,8.0,445.582623322361
Browns,Financial,54.7668714301483,461.136104407369,5.984,4016.0,,139.572921182236,6.0,420.285798750756
Khakis,Education,295.602390417142,87.478631081236,8.542,7458.0,88.55609525926408,731.1728725608971,13.0,58.2378433975589
Khakis,Healthcare,37.0249345448832,97.4717942528368,9.98,6020.0,110.288966097869,701.985079407514,11.0,77.0586265879454
Purples,Education,249.750479399991,447.693501607494,4.177,5823.0,439.069777130242,138.365419850167,15.0,612.678869258035
Purples,Healthcare,131.99995101738702,416.449115342501,2.53,7470.0,500.345571017493,85.04534320688751,13.0,515.86948817065
Purples,Healthcare,104.429304944447,341.60915457484,2.77,7230.0,453.86542807367897,227.73426666424703,13.0,656.993113134877
Greens,Financial,175.90265270457002,269.760167370383,3.0380000000000003,6962.0,499.004877027997,256.686449272728,12.0,613.474941908763
Greens,Social,,259.23163782533,6.934,3066.0,516.552239002725,272.156149060083,10.0,625.799795830271
Turquoises,Financial,46.540886364481494,979.3527044821531,,3571.0,988.213642481417,843.2076995220099,12.0,992.816039241696
Browns,Healthcare,40.1204756299281,309.725108350303,6.784,3216.0,382.341343265754,242.526631671492,7.0,406.345992220788
Whites,Healthcare,139.339800484956,286.56220394663,3.201,6799.0,287.149379213635,301.474767792339,9.0,494.905290765514
Blues,Education,377.816276627602,532.3232677765191,7.046,6954.0,721.210161456838,225.339557631888,14.0,471.73010325059306
Browns,Social,65.2592317190553,488.324749575155,2.968,7032.0,449.52874193088303,79.613963083706,7.0,439.54568870352205
Greens,Social,49.2853300395856,296.625328462951,6.233,3767.0,505.746169452718,245.569814890887,13.0,637.51457558878
Violets,,220.658333233568,866.5760305933079,8.613,7387.0,806.6837069301871,548.913258459151,15.0,769.949778681621
Greens,Education,,290.26425483046603,1.176,8824.0,534.063434990994,265.196950806547,14.0,658.682142384973
Purples,Healthcare,297.23365880149703,455.11159230408305,4.17,5830.0,364.916848629083,151.736188429704,14.0,552.549442902868
Reds,Foreign_Affairs,158.583272472538,663.472889749594,2.9589999999999996,9041.0,510.150379719793,201.61807849500198,9.0,617.573099323263
Purples,Education,123.87120325620701,416.83436599017404,5.638999999999999,4361.0,438.558210046231,111.115311690172,14.0,540.681645234979
Browns,Healthcare,212.370680255461,318.822789090622,0.337,9663.0,378.258697749306,231.791719751325,7.0,422.01747042650595
Purples,Healthcare,101.33364118585301,467.825085097625,1.9269999999999998,8073.0,405.50563616354697,130.019968374413,13.0,583.311357150465
Purples,Education,79.5401653591663,306.672628436342,1.6669999999999998,8333.0,443.812433826265,201.772415404526,14.0,513.4012100176
