Vote,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,AVG_lottary_expanses,Most_Important_Issue,Avg_monthly_expense_on_pets_or_plants,Looking_at_poles_results,Avg_environmental_importance,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Yearly_IncomeK,Overall_happiness_score,Garden_sqr_meter_per_person_in_residancy_area,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Avg_government_satisfaction,Avg_Satisfaction_with_previous_vote,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_size_per_room,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Age_group,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Main_transportation,Occupation,Avg_education_importance,Num_of_kids_born_last_10_years,Financial_agenda_matters
Greens,3.0,516.1545274397059,48888.31706,Healthcare,172.05150914656897,Yes,284.149306812256,Yes,Male,By_16:00,0.778567718341947,0.416358070913702,189.574144547805,1.68898228090256,5.06686749868095,1.607,8393.0,23.9019672153518,520.647649259586,3882.7883666417297,60653.069253782196,No,80740.8285618855,22.8177047325007,245.970096884219,94.87014301121229,29783.7733087584,80.0,Below_30,3.0,805.0569258237,14.0,Car,Student_or_Unemployed,616.118221617693,0.0,Yes
Khakis,1.0,455.594620903723,22732.900302023598,Social,151.864873634574,No,149.691628866888,Yes,Female,By_16:00,0.760307841701433,0.45176995988003904,929.257022915408,5.0629861094057595,61.9216298218817,10.386,5614.0,47.953480575233705,164.029756677337,1824.9758020235602,16210.094326459199,Maybe,22407.583752822204,12.8074102252304,680.104736532924,16.054146992974,23224.8047176798,70.0,45_and_up,1.0,174.399337407926,12.0,,Industry_or_other,23.6067870232678,0.0,Yes
Khakis,5.0,69.75708442255821,17572.458786763,Environment,23.252361474186102,Yes,755.727920635987,No,Male,After_16:00,0.0609359187074006,0.845593628007919,796.186991268769,3.9933282881975196,18.5466730967164,8.305,7695.0,92.23189279437071,653.278639772907,8863.83648590568,80678.6523694624,No,571124.690028793,25.5593161053442,346.68303771946097,73.4083447838202,573.924675600398,90.0,Below_30,1.0,1001.97979692048,15.0,Car,Industry_or_other,676.912458122526,0.0,No
Khakis,9.0,286.888495085828,71796.4760482468,Education,95.6294983619426,No,750.777503574352,No,Female,By_16:00,,0.0913740938995034,35.6882435735315,8.24754192959517,14.159860974177699,9.758,6242.0,31.6406249301508,680.20378111396,8868.182597971441,90160.0323052568,,563666.859873336,26.0807166526144,586.955009935237,85.1666106842458,9250.63045531873,100.0,Below_30,3.0,1186.8375067377401,15.0,Motorcycle_or_truck,Industry_or_other,999.15270675548,0.0,No
Purples,1.0,469.96404784967,71443.7527842217,Environment,156.654682616557,Yes,456.05883967793295,Yes,Male,By_16:00,0.183304565725848,0.485632153460756,366.029786178842,2.5137266656383903,34.1958672273904,4.436,5564.0,86.36113784741609,468.14756180040604,5496.88352038014,54730.1349358334,Yes,207989.665248383,21.636717907307602,101.570290211956,,24707.3442683106,90.0,30-45,0.0,674.011074746333,14.0,Motorcycle_or_truck,Hightech,414.144770316349,0.0,No
Purples,9.0,281.124065083865,33086.823510185,Environment,93.7080216946216,Yes,353.084217464427,Yes,Male,By_16:00,0.465189141221344,0.810105339623988,653.285906417295,6.04512421181425,14.716834225691901,2.545,7455.0,31.7110524047166,483.272928609413,4497.38803186309,56652.6425160229,Maybe,124668.464622466,21.983469439772502,149.38177510023002,12.7858006162569,8884.9013516143,90.0,30-45,1.0,730.8709385900149,11.0,Foot_or_bicycle,Hightech,521.233762190201,0.0,Yes
Turquoises,1.0,92.6920600047964,24054.879411144502,Financial,30.897353334932102,Yes,778.541745967232,No,Female,By_16:00,0.37488899519667,0.7937195154372599,734.0789549052721,2.4806794174946805,19.249893957749,8.297,7703.0,19.3406541598961,990.073119011416,9765.56369769515,111291.55636104,Maybe,606127.250213705,31.465427361016697,647.991442877327,68.7921357573941,995.543796438575,60.0,Below_30,3.0,1378.71339820013,9.0,Foot_or_bicycle,Industry_or_other,819.586832986263,1.0,No
Purples,2.0,222.55536653719898,33470.0453516939,Environment,74.1851221790665,No,451.169242141363,Yes,Female,By_16:00,0.427051597740501,0.977494660299271,344.464957714081,2.7634879667311902,19.9827953707427,3.179,6821.0,72.9959146818146,438.468907824253,5388.63023706214,53325.5972078076,No,203553.685054412,20.9396491810215,88.185935353584,24.1991446819156,5587.61747490209,90.0,Below_30,2.0,669.699973113883,12.0,Public_or_other,Student_or_Unemployed,459.922063715838,1.0,Yes
Khakis,5.0,852.413286068764,83366.0207847139,Financial,284.137762022921,Yes,293.40000495248796,Yes,Male,After_16:00,0.469326974125579,0.46130666742101295,133.523862808943,5.57873378973454,33.3293236792088,8.832,7168.0,60.60574776493011,451.257223961875,3836.5144974486298,43652.3697260994,Yes,86083.5629061198,21.2428158199866,442.728853266626,87.7309818286449,81028.4055694172,60.0,Below_30,3.0,491.210452603482,10.0,Car,Student_or_Unemployed,111.477901085091,0.0,No
Browns,7.0,857.6284479014901,150707.502235516,Financial,285.876149300497,Yes,527.177599825234,No,Male,By_16:00,0.7572416723705829,0.9676778591237959,712.863919325173,9.026525772642339,47.647207230329506,,6724.0,70.41392829269171,504.900817182923,6281.57763261818,60805.475502607995,Yes,277916.221757494,22.4699981571633,27.6966886214222,57.829175144434004,82021.0488881803,60.0,Below_30,2.0,756.0717765546569,6.0,Foot_or_bicycle,Industry_or_other,497.886562215007,0.0,No
Purples,8.0,237.524213838218,26936.3874980731,Healthcare,79.1747379460727,Yes,340.214419357092,Yes,Female,By_16:00,0.6243117956910279,0.51736798719503,540.199554758146,5.67700105253607,26.6074815765023,1.661,8339.0,86.2996372394264,462.08730285944296,4326.31879928981,52076.370206035,Yes,115745.851138483,21.496216012578696,189.48692229973202,53.07273587677629,6357.81386677535,80.0,30-45,5.0,652.633511209403,14.0,Public_or_other,Student_or_Unemployed,405.466993400391,0.0,Yes
Whites,4.0,1016.25707004019,180085.50187838802,Healthcare,338.752356680062,No,531.614019289234,No,Female,After_16:00,0.47196691902354404,0.20575162465684102,902.90551376529,5.95379224978387,57.5109118362889,1.54,8460.0,41.7593911290169,376.347742367715,6068.83567762777,49097.757503466,No,282613.465504854,19.3996840790698,144.27847281331998,58.1298982957378,115101.911512976,80.0,30-45,7.0,608.233061062732,9.0,Public_or_other,Student_or_Unemployed,432.71738200573,0.0,No
Purples,7.0,686.097349172226,114881.220790854,Environment,228.699116390742,Yes,502.32472518422094,No,Male,After_16:00,0.9850217227358371,0.8646588986739521,35.907787503674605,2.82084554433823,71.77171658258891,2.077,7923.0,2.08205401431769,415.33390494812403,5853.915061738449,51352.7600458302,No,252330.129531403,20.379742514274398,,67.0961148804054,52541.9849542969,90.0,30-45,4.0,632.435754838006,14.0,Public_or_other,Industry_or_other,416.805535732544,0.0,Yes
Purples,6.0,874.946088182052,126777.123380143,Social,291.648696060684,Yes,434.691205866953,Yes,Male,After_16:00,0.681343250675127,0.605618217494339,25.210644118487803,8.23993842117488,26.7201175214723,6.843,3157.0,93.86519594118,495.430419706262,5337.77289808205,58981.442173084695,No,188956.444458065,22.258266323014997,68.4205037962381,98.4877069713548,85360.6106099579,70.0,30-45,2.0,749.2968917320171,10.0,Car,Public_Sector,519.880786819373,0.0,Yes
Turquoises,1.0,225.017585027299,45636.5873893735,Environment,75.0058616757665,No,608.440278796479,No,Male,By_16:00,0.6191622032783929,0.7721779488492758,813.1625617388639,1.35062636109069,54.345887433737495,9.722999999999999,6277.0,25.0892440322787,699.204190442986,7482.81116885076,84104.0542631893,No,370199.57286193705,26.4424694467628,356.43834553051397,83.335369033739,5710.885147399979,90.0,Below_30,2.0,1077.61115336986,13.0,Foot_or_bicycle,Hightech,774.966708183057,,No
Whites,3.0,130.47181781358,12554.535789636999,Financial,43.4906059378599,No,288.672358522095,Yes,Male,After_16:00,0.389381662243977,0.7229131099302321,961.0020073596389,7.17036713147536,74.8605196829885,0.536,9464.0,83.3291715243831,291.50635632604997,3469.73629787305,41138.183651637795,Maybe,83331.730574709,,303.131161381104,32.5449832715094,1944.9234107800698,60.0,30-45,2.0,571.880457647354,7.0,Foot_or_bicycle,Public_Sector,561.315002203399,0.0,No
Purples,5.0,421.350184072802,58625.390228559,Healthcare,140.450061357601,No,417.41092643094396,Yes,Male,By_16:00,0.66217771009542,0.15450471593067003,810.817025601864,9.56479812506586,55.092382640577895,2.213,7787.0,19.3926728563383,408.887470297662,4991.88420490476,51282.8231543188,Yes,174231.88150393902,20.2209661069312,122.97784993637899,26.608861400745802,19876.669796711398,80.0,Below_30,4.0,659.214593762725,14.0,Foot_or_bicycle,Public_Sector,498.949555703469,0.0,Yes
Khakis,10.0,361.372769006297,102800.780669014,Financial,120.457589668766,Yes,853.418875072094,No,Female,After_16:00,0.66724318661727,0.8520695916377009,273.775824112818,2.00446422910318,65.9636936848983,7.164,8836.0,37.654569814913,798.407917842269,10131.004586405501,101190.11881715199,Yes,728323.7763293191,28.2561129287499,675.079540868768,63.169001997448504,14640.4884984775,60.0,30-45,2.0,1299.76476385971,11.0,Public_or_other,Industry_or_other,991.711500588916,1.0,No
Khakis,6.0,449.13183627304903,147975.501212996,Financial,149.710612091016,No,988.410234559958,No,Male,After_16:00,0.13691578200086998,0.304637220222503,856.778317363933,6.18389245821163,93.6430088244379,11.853,4147.0,52.377991238609,941.560953157023,11767.224251913602,114049.48332615901,No,,30.684865213277696,799.27052139877,20.0052680214867,22572.9779847578,60.0,45_and_up,3.0,1422.8031222990198,9.0,Foot_or_bicycle,Public_Sector,953.114482003401,2.0,Yes
Khakis,7.0,665.475665597819,192964.763649574,Environment,221.82522186593997,Yes,869.895506139482,No,Female,After_16:00,0.6060033245012161,0.306184568442404,901.877505937591,8.73085770523176,46.2891376111656,11.605,4395.0,54.755422449670704,,9944.29274999174,86698.1193045889,Maybe,756718.1916016659,24.953333330408203,603.428839859561,15.4026261996478,49438.254277739296,90.0,45_and_up,2.0,1127.74777475084,14.0,Foot_or_bicycle,Services_or_Retail,960.712528536561,1.0,Yes
Greys,5.0,334.10759671866504,57678.2403112481,Military,111.369198906222,Yes,517.90118702224,No,Male,After_16:00,0.56736983731389,0.0151084591634572,691.901860758662,0.0928310677409172,66.0514911869541,6.233,5767.0,97.60417977813628,581.473146896538,6341.95816401548,66052.1813484086,No,268221.639519046,24.113754309450396,89.8837732731808,63.3089513750747,12524.4676639198,30.0,30-45,1.0,808.377025198401,9.0,Car,Hightech,466.522148578584,0.0,Yes
Khakis,8.0,199.949803110235,59270.9641577407,Healthcare,66.6499343700782,No,889.2876597392391,No,Female,After_16:00,0.673286839388311,0.9427181391511109,683.959431946278,7.74059972492978,89.12256367038941,11.392000000000001,4608.0,39.9031840730458,527.681742911227,9948.24008321485,71854.2550105601,No,790832.541764493,22.971324361282,411.79222981486,54.5753051759675,4518.86368590581,80.0,30-45,4.0,879.534190291742,14.0,Car,Student_or_Unemployed,631.383711395428,0.0,No
Khakis,1.0,729.09912471867,28862.1741263943,Financial,243.03304157288997,Yes,118.758231142567,Yes,Female,After_16:00,0.37104459339752793,0.63853994384408,815.4734326526519,1.86788461403921,29.107927018776497,10.655999999999999,5344.0,41.2323022494093,191.78492797073002,1571.1521673671302,19937.2935737779,No,14103.517464111299,13.8486435426265,625.21915798733,60.83251310046761,59318.092337743,60.0,30-45,2.0,240.473767129128,9.0,Motorcycle_or_truck,Services_or_Retail,111.98301768243,0.0,Yes
Turquoises,7.0,733.0418776989729,142827.35081633698,Social,244.347292566324,Yes,584.5260216156021,No,,By_16:00,0.581163298105821,0.150920890271664,110.541902249679,6.82088282424957,27.4599998723716,7.821000000000001,8179.0,4.35599833726883,713.564811837977,7272.38983983198,83663.8859942977,Yes,341670.669945763,26.7126339367345,320.51722628990797,52.7420550817624,59959.9466770592,70.0,30-45,2.0,1062.43829541996,11.0,Motorcycle_or_truck,Student_or_Unemployed,723.5547252084469,0.0,Yes
Purples,5.0,441.292696966969,65352.2941213912,Healthcare,147.09756565565598,No,444.27855641320195,Yes,Male,By_16:00,0.20368153718300197,0.23722962453029997,301.826243754476,4.7341274842619905,2.86922452505678,1.229,8771.0,7.001917390152809,457.460792684276,5357.70714950057,54599.173543854005,Yes,197383.435688598,21.3883330973752,83.6676354072426,55.982888815924504,21794.7913874758,80.0,30-45,2.0,683.307235798202,14.0,Car,Student_or_Unemployed,454.32933348206495,1.0,Yes
Purples,6.0,248.832445859289,34866.6207028568,Social,82.944148619763,Yes,420.362632965157,Yes,Male,By_16:00,0.523830219870433,0.76104066404514,953.7862010765821,9.19327466515824,49.943103035911896,5.122999999999999,4877.0,,474.1078245320901,5151.84197871575,56790.3781746878,No,176704.743193399,21.774017188660697,84.2637228963444,60.515648173168294,6972.67593887709,70.0,Below_30,1.0,723.419989108287,9.0,Motorcycle_or_truck,Services_or_Retail,509.37336746578103,0.0,No
Khakis,8.0,779.7316073341141,156735.218882877,Social,259.91053577803797,Yes,603.035265244993,No,Female,By_16:00,0.5978503799997271,0.9369129361584779,536.560411099344,6.53960746712983,31.620342051610397,8.106,7894.0,75.6876846775413,595.659807790071,7221.672268030071,80314.4259287289,Yes,363651.53112909896,,494.747055401328,94.1372162895277,67823.3971442048,70.0,30-45,3.0,1083.57217519553,10.0,Motorcycle_or_truck,Hightech,974.349643319931,1.0,Yes
Greens,5.0,845.9352926141851,84471.2269620416,Financial,281.978430871395,No,299.56627072858396,Yes,Male,By_16:00,0.10089986911043501,0.39151606429368296,64.92417072877289,7.32838249765337,66.0606842720881,1.475,8525.0,67.7582677453756,533.895794614613,4063.4542965150604,63818.9955703769,Yes,89739.9505582312,23.106185202551604,282.582683539332,34.2012282460928,79803.81390756549,60.0,45_and_up,2.0,858.608611765618,10.0,Public_or_other,Industry_or_other,696.2915390792149,1.0,No
Greys,3.0,670.887630232674,137514.468350398,Foreign_Affairs,223.62921007755799,No,614.921764033891,No,Male,After_16:00,0.41263572801835796,0.44437299435958294,898.1246128678321,3.4708339534699904,82.3406196199358,6.524,5476.0,0.0104971695691347,424.666465946434,6998.550572231779,55681.33185391191,Yes,378128.77588255296,20.6074371513402,137.82681130194499,70.93421400059009,50243.6528099902,,Below_30,4.0,688.35166074694,7.0,Car,Industry_or_other,489.31932998352005,2.0,No
Purples,5.0,867.74894060569,103222.779144964,Healthcare,289.249646868563,No,356.86397636941496,Yes,Male,After_16:00,0.938303403556347,,433.90620918944506,4.54928793944418,42.1769060892984,6.8020000000000005,3198.0,16.2966603180394,406.21054911144097,4381.06086191703,49000.388735899905,Maybe,127351.89763019,20.1546656908876,177.259706421752,79.3699909932911,83964.6078604571,80.0,45_and_up,2.0,628.164092026467,14.0,Foot_or_bicycle,Industry_or_other,453.77640037845805,0.0,No
Oranges,1.0,254.325420801108,38705.4455208699,Other,84.77514026703591,No,456.56598619536794,Yes,Female,After_16:00,0.047550676157698,0.670818077167496,593.262291746214,5.98136040149257,18.4433826012537,5.999,6001.0,3.2464798539876902,414.869912086376,5395.3996861264295,48614.1102455171,,208452.49975054897,20.3683556549461,192.26571322493302,44.6446810849011,7281.5995475626405,50.0,45_and_up,3.0,585.624204568706,10.0,Motorcycle_or_truck,Hightech,333.16937014286,2.0,Yes
Khakis,9.0,146.682716340452,48541.5509277825,Education,48.8942387801507,No,992.786719638812,No,Male,By_16:00,0.16243893723003602,0.8068275102414191,892.177792266011,2.2996514220722,89.7751216543838,12.058,3942.0,34.218574548140204,971.095802960917,11870.05880231,117453.98427435699,Maybe,985625.4706911921,31.1624100955128,842.594135491084,33.2554092863575,2449.5408246705397,100.0,Below_30,4.0,1470.85067296835,16.0,Car,Public_Sector,995.171556679294,,Yes
Blues,,,298017.085029997,Education,384.357525299026,Yes,775.364251807332,No,Female,After_16:00,0.4527037644293161,0.19628722476773,892.698186216876,5.7367655239068,37.3820645967498,8.602,5398.0,91.6130354860798,,9013.38044181466,82026.1561847292,Yes,601189.722980744,25.0971903182542,429.119648084049,38.14617963507771,148125.06477929,100.0,Below_30,4.0,1045.62385943718,14.0,Foot_or_bicycle,Industry_or_other,802.410737145692,0.0,No
Khakis,10.0,522.906158831757,40993.8715027801,,174.302052943919,Yes,235.188690037803,Yes,Male,By_16:00,0.8417173174675551,0.278154990635812,773.4109477605671,3.3430711063556404,68.15866890829061,8.353,7647.0,16.6288918582723,443.50537832360703,3238.8976570252503,45492.9935330582,No,55313.7199216979,21.0595673821569,360.835029131757,2.1230535581708,30565.5077134086,90.0,30-45,1.0,553.420568984742,15.0,Motorcycle_or_truck,Industry_or_other,261.493718979431,0.0,Yes
Khakis,9.0,491.913229879972,74826.8080311366,Social,163.971076626657,Yes,456.34150589562995,Yes,Female,After_16:00,0.8697055217344309,0.594161929562688,361.961045302451,9.88630128791556,5.3915400756523,11.029000000000002,4971.0,38.8572329422459,465.534587041475,5494.48423303925,49575.8513221943,No,208247.570003091,21.576250532506197,306.169864649975,7.84019571729004,27060.485046731803,70.0,30-45,1.0,564.077860636685,12.0,Foot_or_bicycle,Hightech,198.925163419589,0.0,Yes
Khakis,9.0,200.72076335418097,65318.67553311,Financial,66.9069211180603,Yes,976.261864117947,No,Female,By_16:00,0.523216802859679,,84.9874462001026,2.14559482643381,,9.307,6693.0,25.3625332610682,901.8401048379021,11566.2988508553,111015.891570654,Yes,953087.227331048,30.0306527541095,779.525462801783,73.2012109132484,4553.4430146164095,60.0,45_and_up,3.0,1393.46122627932,10.0,Motorcycle_or_truck,Services_or_Retail,968.357891026826,0.0,No
Violets,4.0,95.2844362073823,28980.040170944103,Healthcare,31.7614787357941,No,,No,Female,After_16:00,0.582094282610342,0.32542122341692403,516.181909479201,8.03512573009357,44.736808934249,12.392999999999999,3607.0,14.9154428159818,933.374337443681,10991.0216383765,105920.267725652,No,832523.571122589,30.551175712952197,626.002070554143,59.1664185980335,1050.55301022009,80.0,Below_30,1.0,1273.43303968694,11.0,Public_or_other,Public_Sector,684.306812705472,0.0,Yes
Whites,8.0,969.0285565301599,176376.271894187,Environment,323.009518843387,No,546.040477462537,No,Male,After_16:00,0.229247756768018,0.15963551052846,687.9198800306771,2.94493438210338,88.76828723587099,0.33399999999999996,9666.0,27.838491718284804,433.79619082861296,6327.9971562826,54710.810153842904,Maybe,298160.203027515,20.8277745049396,87.4056468699026,49.910289305262296,104668.15878228,90.0,45_and_up,1.0,678.160331898326,10.0,Motorcycle_or_truck,Public_Sector,466.27942481264097,1.0,No
Greys,7.0,87.8882251765378,13680.6469124598,Military,29.296075058845897,Yes,466.978831975956,Yes,Male,By_16:00,0.936223418219015,0.696355932625011,761.994295055047,4.36657868558541,61.3892039051279,8.687000000000001,3313.0,14.842614880763,382.927093539439,5435.64250683844,49770.6252678109,No,218069.229513628,19.568523029075,122.34818984548201,20.609857956878802,897.556088912381,30.0,30-45,1.0,634.763085667101,7.0,Car,Services_or_Retail,486.861636568021,0.0,No
Whites,5.0,62.75745312207211,10822.1783884465,Financial,20.9191510406907,Yes,517.333536499442,No,Male,After_16:00,0.914500965038314,0.30409995559603004,903.554105898365,2.18792778206989,60.2452041115612,3.138,6862.0,76.5123600373045,370.129962765353,5913.595290525121,48026.7163835556,No,267633.987987019,19.2387619862961,154.389916268743,70.9845293313265,468.530031303922,60.0,30-45,2.0,594.016608004781,7.0,Foot_or_bicycle,Public_Sector,418.332575732038,2.0,Yes
Purples,4.0,294.694350559757,47293.4394337933,Financial,98.2314501865856,No,481.449060804476,Yes,Male,By_16:00,0.802417715312913,0.8968517670873549,998.467193217948,9.530914204660801,96.20989584364,6.425,3575.0,42.3909475328401,410.35739698580704,5635.20540201638,53516.2333651341,Yes,231793.198149512,20.257280098419102,101.39862263621201,73.3114689355716,9757.64925594624,60.0,45_and_up,5.0,689.2710758153571,11.0,Public_or_other,Industry_or_other,543.6090248953669,0.0,No
Yellows,8.0,101.57162332583799,18784.513473343402,Environment,33.8572077752793,No,554.815789831873,No,Male,By_16:00,0.46672148071229497,0.768430702155456,921.495331684127,3.0234479275532102,52.4510106770322,7.1579999999999995,6842.0,70.2695547835901,295.566035530283,6139.289969379301,40314.1339750731,Maybe,307820.560646765,17.1920340719265,281.339851457698,91.4972989121452,1190.16772611371,90.0,30-45,4.0,478.81672194975897,,Public_or_other,Hightech,314.65142197863497,,Yes
Purples,10.0,75.51321884589291,10656.8049272568,Environment,25.171072948631,No,423.37507618388605,Yes,Male,By_16:00,0.17881780862808203,0.325630043633282,638.828628696501,8.795534402597701,30.6097556371242,3.011,6989.0,96.87396571971479,427.245566322275,5088.24189448341,52090.5615179028,Maybe,179246.45513371102,20.669919359355898,111.057689988687,87.5747146550566,668.7539863339321,90.0,45_and_up,2.0,659.761558982234,13.0,Public_or_other,Hightech,465.806083347596,0.0,No
Turquoises,9.0,343.005767575387,34795.2018072704,Financial,114.335255858462,Yes,304.326093872078,Yes,Male,By_16:00,0.327045649290085,0.21251320512965302,400.022873654962,5.12193498434499,1.99730708263814,11.0,5000.0,33.767503616400106,249.67078498251098,3542.6025086858003,30076.261690618798,Maybe,92614.3714114367,15.8009741782749,427.286350564391,21.8139730393887,13196.8859880785,60.0,45_and_up,5.0,362.28969187565497,11.0,Car,Industry_or_other,214.306752008375,0.0,Yes
Purples,4.0,265.20731017735903,36599.3503647836,Education,88.4024367257864,Yes,414.008388460041,Yes,Male,After_16:00,0.192876901477575,0.32633824995718896,285.51189205609296,7.8358783177100095,87.2784603387117,3.94,6060.0,,433.39668301568,5006.87725063177,51833.1990957351,No,171402.94571528,20.8181815492055,124.150104926802,17.6934017799795,7913.39325578246,100.0,30-45,2.0,651.530067704899,15.0,Motorcycle_or_truck,Hightech,440.14442828956703,0.0,Yes
Purples,8.0,126.865924012712,20971.2195564377,Healthcare,42.2886413375706,Yes,495.906675956651,Yes,Male,After_16:00,0.6953165426384661,0.554497765377164,100.70397704839701,1.6873048967681799,57.904669921845205,0.14300000000000102,9857.0,2.8656437294557704,449.79391670033095,5858.65459296718,58703.8245891583,No,245923.431258375,21.2083454493822,131.343338219368,38.944035815075004,1840.61782751526,80.0,30-45,3.0,765.055143970936,13.0,Motorcycle_or_truck,Student_or_Unemployed,621.299902689945,7.0,No
Blues,7.0,1315.98705220122,428895.124329914,Social,438.662350733741,No,977.734067244455,No,Male,After_16:00,0.4477117036003621,0.539348116610199,673.0918881949041,7.521242259535941,32.7063283883035,9.601,4399.0,16.0211823647842,655.4593595210459,11088.2593914866,77572.5953488145,Yes,955963.906250385,25.6019405420965,518.8912375639051,43.2682058075443,192873.320301985,70.0,45_and_up,3.0,872.781774727628,11.0,Motorcycle_or_truck,Services_or_Retail,370.189888868481,0.0,Yes
Greens,10.0,170.442471477955,15652.6335144799,Financial,56.81415715931829,No,275.505865036188,Yes,Female,By_16:00,0.845777757465839,0.484458020655438,718.156083719805,7.00970539124683,59.6119401976466,1.0,9000.0,23.9721414865926,517.660221972743,3790.3790943073705,60574.1311007742,No,75903.4816693384,22.7521476342947,259.751604643476,99.508101074025,3294.6626108830396,60.0,45_and_up,2.0,808.177691438643,8.0,Car,Services_or_Retail,629.465810319112,0.0,Yes
Greys,5.0,795.879710971635,139803.124958033,Foreign_Affairs,265.293236990545,Yes,526.975834529154,No,Male,By_16:00,0.453454445814714,0.3968738373368979,919.0155456308279,1.43310912419111,98.44875459093599,2.86,9140.0,3.9621542207896696,413.080761671606,6095.91986863475,52997.865164655,Yes,277703.530177698,20.3243883468016,93.6425072651579,4.29174182936549,70655.794829912,40.0,45_and_up,1.0,663.444509042816,9.0,Car,Hightech,477.94848017090897,0.0,No
Purples,2.0,141.524044273621,20566.7762025685,Education,47.174681424540395,Yes,435.97064318212097,Yes,Female,After_16:00,0.537380952853709,0.5497171636670829,269.409810891375,6.57558997394517,16.8050857959315,2.509,7491.0,6.1720771715045,441.690728355373,5243.08788853195,54733.342110915495,Yes,190070.40171663198,21.0164394785457,89.1476116533428,32.0884272223338,2282.62524893141,100.0,Below_30,2.0,701.6966091508659,16.0,Motorcycle_or_truck,Hightech,521.155778625637,,Yes
Browns,5.0,469.752549106015,48396.2809692598,Social,156.58418303533801,No,309.075157088744,Yes,Male,By_16:00,0.31125804502517,0.5553886997513471,544.827520847321,2.79232817701995,84.52115289401259,2.6489999999999996,7351.0,85.3526767808944,362.857053119201,3816.4656771258396,43477.020616064,Maybe,95527.4527294316,19.048807131135604,255.56049697508098,18.8128712354228,24685.190559879702,70.0,30-45,2.0,557.352313429617,6.0,Public_or_other,Industry_or_other,399.746899826922,2.0,Yes
Browns,8.0,298.571291181676,31863.978815578703,Healthcare,99.5237637272252,No,320.164527769584,Yes,Male,By_16:00,0.6035705935209991,0.826345131266862,807.4243501760069,6.7608984792605,6.84689034242183,0.324,9676.0,98.97573210764679,361.273697566856,3924.1926728295502,43160.670379190095,Yes,102505.324841921,19.0072012028824,255.350517096288,37.2866897843778,10014.5033101598,80.0,30-45,1.0,548.814467581883,8.0,Public_or_other,Industry_or_other,383.303373989508,0.0,No
Turquoises,5.0,236.367247487187,74408.6868533743,Education,78.78908249572909,No,944.4035200867801,No,Female,After_16:00,0.465100029483438,0.462786444230005,64.996462315321,6.67909128824249,73.3964023180306,6.646,9354.0,43.5775577323511,969.5851075820641,11383.2054160319,115413.26538120401,No,891898.008752301,31.138161596055497,786.2733445761571,29.790371097624302,6296.508603014539,100.0,Below_30,4.0,1440.7973169448,12.0,Foot_or_bicycle,Hightech,947.4607362245281,0.0,Yes
Browns,1.0,938.0710191030431,99349.8782907017,Social,312.690339701014,No,317.726087686934,Yes,Male,After_16:00,0.6331001503858721,0.7702207402326171,482.509742490947,7.7100627636537,62.872745213098796,0.0250000000000004,9975.0,22.2138925688341,390.17679415934197,3957.61446518802,45668.288921658,Maybe,100949.866796845,19.752893311091,237.919856439637,84.30391880683601,98097.9388820367,70.0,30-45,,579.731764778032,6.0,Motorcycle_or_truck,Hightech,393.60008253186203,0.0,No
Browns,3.0,145.160688345475,16410.8528587108,Healthcare,48.3868961151583,Yes,339.159032223391,Yes,Male,After_16:00,0.338991904631257,0.174959755269811,397.041976451874,6.86566111631691,55.4106935625896,0.0640000000000001,9936.0,37.9154281457886,382.19595071846703,4155.98222367084,45816.9245399907,No,115028.849138707,19.549832498476,217.93369076993,98.5001634806395,2399.67861177428,80.0,45_and_up,4.0,583.882366145387,8.0,Public_or_other,Services_or_Retail,411.980214552855,0.0,No
Purples,7.0,102.656635803141,14876.274134263302,Social,34.2188786010471,No,434.738797483798,Yes,Male,By_16:00,0.7985369872767479,0.7432241055648771,72.0139353070408,3.9089263742789604,66.6329777799547,5.145,,59.6722963266075,415.253019628765,5177.89401409552,50250.6497758352,No,188997.82203765897,20.3777579637399,134.097077460115,60.92407314572479,1215.15053131425,70.0,Below_30,3.0,626.76352455143,11.0,Public_or_other,Student_or_Unemployed,419.123854274323,1.0,Yes
Reds,8.0,350.603371607825,56283.390741643,Other,116.867790535942,Yes,481.598826190981,Yes,Male,By_16:00,0.631282519549131,0.5276073135901239,139.251358807087,9.970879706088448,74.092418840155,7.307,4693.0,22.5168780889362,382.16071125793997,5580.30968442569,52437.4498968136,Yes,231937.42938853102,19.548931205003,152.273222732637,85.7006500707939,13784.948255288702,50.0,Below_30,3.0,689.439586901933,7.0,Car,Industry_or_other,594.6701283013771,0.0,Yes
Pinks,3.0,362.064855075513,87753.08563005661,Education,120.688285025171,Yes,727.105249790853,No,Male,After_16:00,0.6787604242563249,0.43668560264632106,41.7682093102485,8.59726754948497,41.4924685377628,5.199,4801.0,32.3731018928811,638.712576289401,8548.47765048733,74639.4661930844,Yes,528682.044273419,25.2727635269553,266.476133871742,46.7999276239425,14696.3504273421,100.0,45_and_up,0.0,890.631644584933,11.0,Foot_or_bicycle,Hightech,486.159601890772,0.0,No
